,2107,2105,2024,2064,2019,2076,2087,2016,2070,2030,2078,2056,2054,15471,2023,2026,2021,2046,2063,2086,2079,2060,2049,2083,2061,2017,2094,2085,2039,2028,2051,2044,2068,2089,2013,2035,9341,2099,2034,2041,2058,2015,15030,2074,2067,2072,16382,16383,16384,11992
2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172636726217161e-05,3.0772019234844514e-05,2.484608413738048e-05,0.0006610060784821139,3.108430865571809e-05,5.925148369253618e-05,6.344934266207655e-05,4.154521838740534e-05,5.303514476903339e-05,1.6726624492234677e-05,7.898744419516533e-06,8.676326946025872e-05,1.0669474634446326e-05,6.716247101841327e-05,2.572739250757875e-05,1.407375036821938e-05,4.744652635537794e-06,3.2565656487798757e-06,3.879632349136165e-06
2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010442686614645159,8.431681660785283e-05,0.0022431674942371155,0.00010548664078469149,0.00020107379724801459,0.00021531950707187573,0.00014098642427254392,0.00017997824327310543,5.676289760519429e-05,2.6804907403927506e-05,0.0002944368472282585,3.6207562168772194e-05,0.00022792025175790229,8.730759438249515e-05,4.776019521710289e-05,1.6101290003149093e-05,1.1051369184027683e-05,1.3165786909489835e-05
2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.932689487203861e-05,0.0013122944107724205,6.171163297816402e-05,0.00011763188480541712,0.0001259658881410426,8.247966192581225e-05,0.0001052905961390369,3.320734339183939e-05,1.568136586225338e-05,0.0001722509932654424,2.118209254718813e-05,0.00013333755649194595,5.1076555103656885e-05,2.7940596233594774e-05,9.419552009220097e-06,6.465255068487139e-06,7.702228486785434e-06
2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006592330997174278,3.10009329940478e-05,5.9092556829708864e-05,6.32791561224437e-05,4.143378402640183e-05,5.2892891636243044e-05,1.6681759624883237e-05,7.877558069527669e-06,8.653054930939266e-05,1.0640856513413808e-05,6.698232496715012e-05,2.5658385395433246e-05,1.4036001153265655e-05,4.731926325383529e-06,3.247830749163896e-06,3.869226233377591e-06
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001801841337044893,0.0034345873276745305,0.0036779215418009576,0.002408221224286874,0.0030742493654728822,0.0009695799824002788,0.00045786072849393877,0.005029342848900734,0.0006184696160955433,0.0038931577317482067,0.0014913209049610603,0.0008158027724397737,0.00027502980179867535,0.0001887709541094325,0.00022488780486112548
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4532939142273896e-05,5.839649788287345e-05,3.823672800717131e-05,4.881164389231498e-05,1.5394584888776448e-05,7.269720889438752e-06,7.985379940548244e-05,9.819801541840363e-06,6.181392796334699e-05,2.3678568745813797e-05,1.2952974752771313e-05,4.366808007165647e-06,2.99722614980025e-06,3.570674379863504e-06
9341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004965139282992492,0.0003251062771988341,0.0004150190839239559,0.00013089185301819935,6.181051616646609e-05,0.000678953791235219,8.34924766967597e-05,0.000525570493255375,0.00020132610020670214,0.0001101321587907358,3.712861346780041e-05,2.548379754935624e-05,3.0359518589272635e-05
2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006564503857880013,0.0008380011610315376,0.000264295134965212,0.00012480699398620442,0.0013709347048872795,0.00016858692797390304,0.0010612251354509337,0.0004065150549801732,0.00022237742915565966,7.496961561220385e-05,5.1456554074429367e-05,6.130154687255455e-05
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003849275489015589,0.00012140135744386751,5.732885885473521e-05,0.0006297253037296003,7.743873872675456e-05,0.0004874632747751993,0.0001867286717269974,0.0001021468736756281,3.4436551787321035e-05,2.36360594183535e-05,2.8158259533292474e-05
2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015120330163763144,7.140210719605599e-05,0.0007843120295644251,9.644861652846937e-05,0.0006071271205281352,0.00023256734743337646,0.00012722217343293175,4.2890132671422145e-05,2.9438305279335375e-05,3.507062770506284e-05
2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157665012709576e-05,0.00023700737859062423,2.9145331080539252e-05,0.00018346474602405378,7.027837809853689e-05,3.844464025457625e-05,1.2960757362733862e-05,8.895816080088187e-06,1.0597819776550945e-05
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.401155743856992e-05,1.0331090410346093e-05,6.503240169233351e-05,2.491144382687306e-05,1.3627398953393845e-05,4.59417516071273e-06,3.153283108818988e-06,3.7565891415523295e-06
15030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010122361438367052,0.000637184894322129,0.00024408133928888873,0.00013352071484432648,4.5013546141587206e-05,3.089574292467569e-05,3.6806911522289e-05
2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010671042479060757,4.087671197335411e-05,2.2360938443999823e-05,7.538494199882936e-06,5.174161975733853e-06,6.164115312168921e-06
2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023427577846517165,0.00012815674275843647,4.320520198111815e-05,2.965455796836382e-05,3.5328255223874456e-05
2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017459358797919145,5.88603538985663e-05,4.039971338373242e-05,4.8129241613194925e-05
16382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.245447339715215e-05,6.345755638380283e-05,7.559865671247054e-05
16383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416575000598359e-05,0.00011218213581561265
16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012243307892081376
11992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
